"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat --output /opt/dstat/test.csv",,,,"Date:","14 Feb 2023 09:44:16 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
0.159,0.717,76.574,21.833,0.0,0.717,14540800.0,37888000.0,1472.0,0.0,114688.0,46329856.0,6414.0,1687.0
0.646,0.581,83.344,15.171,0.0,0.258,24514560.0,10688512.0,4150.0,0.0,552960.0,0.0,3345.0,2075.0
1.067,0.439,96.673,1.632,0.0,0.188,7442432.0,12288.0,2976.0,0.0,176128.0,0.0,2752.0,2779.0
0.063,0.125,99.562,0.250,0.0,0.0,3678208.0,60416.0,3516.0,0.0,155648.0,0.0,1272.0,1278.0
0.188,0.250,98.059,1.378,0.0,0.125,1519616.0,18432.0,3336.0,0.0,290816.0,0.0,1910.0,2180.0
0.126,0.188,98.933,0.691,0.0,0.063,36864.0,711168.0,5489.0,3613.0,32768.0,0.0,1389.0,1459.0
1.008,1.071,90.926,6.112,0.0,0.882,13676544.0,532480.0,3600.0,0.0,176128.0,0.0,5354.0,6231.0
0.497,1.739,91.429,4.348,0.0,1.988,24211456.0,591872.0,3960.0,0.0,0.0,0.0,7947.0,8918.0
0.750,1.874,91.255,4.060,0.0,2.061,26931200.0,1015296.0,3780.0,0.0,0.0,0.0,8375.0,8990.0
0.497,1.800,91.434,4.097,0.0,2.173,29147136.0,346112.0,3060.0,0.0,0.0,0.0,8515.0,9521.0
0.685,1.867,90.417,4.978,0.0,2.054,37654528.0,1406976.0,4416.0,0.0,0.0,0.0,8818.0,9355.0
0.566,1.509,90.252,6.289,0.0,1.384,41652224.0,7076352.0,4236.0,0.0,12288.0,0.0,6580.0,6418.0
0.375,1.501,91.682,4.253,0.0,2.189,25833472.0,1633792.0,6183.0,0.0,0.0,0.0,8125.0,8847.0
0.310,1.985,91.253,4.280,0.0,2.171,26980352.0,1041920.0,9807.0,0.0,0.0,0.0,8686.0,9417.0
0.502,1.818,90.658,4.828,0.0,2.194,36122624.0,1013760.0,4236.0,0.0,0.0,0.0,8712.0,9216.0
0.436,1.371,91.589,4.735,0.0,1.869,23752704.0,57344.0,4416.0,0.0,20480.0,0.0,7213.0,7900.0
0.435,2.048,90.006,5.152,0.0,2.359,39903232.0,6823936.0,4923.0,0.0,0.0,0.0,9062.0,9875.0
0.569,1.455,91.777,4.048,0.0,2.151,26832896.0,88064.0,8187.0,0.0,0.0,0.0,7816.0,8219.0
0.579,1.608,91.125,5.080,0.0,1.608,25436160.0,1787904.0,4152.0,0.0,0.0,0.0,7142.0,7469.0
0.372,1.613,91.005,4.777,0.0,2.233,26271744.0,292352.0,4737.0,0.0,0.0,0.0,8326.0,9051.0
0.630,2.079,89.918,4.789,0.0,2.583,45375488.0,2487296.0,4923.0,0.0,0.0,0.0,9427.0,9902.0
0.373,1.866,89.366,6.343,0.0,2.052,48984064.0,5601792.0,8811.0,0.0,0.0,0.0,9129.0,9325.0
1.182,2.738,88.799,5.103,0.0,2.178,30453760.0,690176.0,4320.0,0.0,36864.0,0.0,9897.0,10424.0
1.005,1.633,89.196,6.281,0.0,1.884,42713088.0,1905152.0,4680.0,0.0,0.0,0.0,7863.0,7834.0
1.305,1.740,90.180,4.226,0.0,2.548,34258944.0,602112.0,6121.0,1271.0,24576.0,0.0,9237.0,10015.0
0.311,1.806,91.407,4.172,0.0,2.304,29241344.0,1709568.0,5897.0,1271.0,0.0,0.0,8583.0,9448.0
0.498,2.240,90.977,3.796,0.0,2.489,32501760.0,6478336.0,5187.0,0.0,0.0,0.0,9871.0,10902.0
0.248,1.922,91.197,3.906,0.0,2.728,31924224.0,0.0,9363.0,0.0,0.0,0.0,9889.0,11089.0
0.310,2.230,90.892,3.594,0.0,2.974,34877440.0,0.0,3876.0,0.0,0.0,0.0,10784.0,12159.0
0.697,1.394,87.896,8.428,0.0,1.584,49672192.0,82944.0,5393.0,1315.0,8192.0,0.0,7286.0,6986.0
0.435,1.989,89.621,5.594,0.0,2.362,33636352.0,1240576.0,3780.0,0.0,0.0,0.0,9298.0,10192.0
0.250,2.065,91.302,4.255,0.0,2.128,28987392.0,7326208.0,3960.0,0.0,0.0,0.0,9090.0,10075.0
0.438,1.690,91.364,4.130,0.0,2.378,32956416.0,5637120.0,4500.0,0.0,0.0,0.0,8921.0,9478.0
0.248,1.363,91.264,4.771,0.0,2.354,26058752.0,364032.0,4320.0,0.0,4096.0,0.0,7799.0,8631.0
0.249,1.866,91.356,4.167,0.0,2.363,27455488.0,347136.0,4320.0,0.0,4096.0,0.0,9339.0,10129.0
0.767,1.471,88.043,8.248,0.0,1.471,27820032.0,364544.0,7772.0,3613.0,20480.0,0.0,7954.0,7735.0
0.372,1.985,91.067,3.908,0.0,2.667,30707712.0,5623808.0,4236.0,0.0,0.0,0.0,9951.0,10927.0
0.311,1.677,91.553,4.348,0.0,2.112,26566656.0,4750336.0,4140.0,0.0,0.0,0.0,7692.0,8465.0
0.437,1.372,91.142,4.741,0.0,2.308,36171776.0,345600.0,4140.0,0.0,0.0,0.0,8147.0,8620.0
0.374,1.621,90.898,4.551,0.0,2.556,30482432.0,818176.0,4512.0,0.0,0.0,0.0,8754.0,9565.0
0.373,1.680,91.350,4.231,0.0,2.365,29786112.0,102400.0,3696.0,0.0,0.0,0.0,8767.0,9756.0
0.702,1.722,91.135,4.592,0.0,1.849,28860416.0,6904832.0,4140.0,0.0,0.0,0.0,7654.0,8118.0
0.559,1.865,91.050,4.164,0.0,2.362,33124352.0,0.0,4821.0,0.0,0.0,0.0,9148.0,10059.0
2.051,1.865,89.186,4.786,0.0,2.113,31260672.0,517120.0,4236.0,0.0,65536.0,0.0,9126.0,9742.0
0.372,2.173,90.999,3.724,0.0,2.731,32661504.0,737792.0,4512.0,0.0,0.0,0.0,10336.0,11624.0
0.311,1.865,91.423,3.978,0.0,2.424,36593664.0,423424.0,5049.0,0.0,0.0,0.0,9159.0,10219.0
0.372,1.862,91.310,4.159,0.0,2.297,27267072.0,11095040.0,3420.0,0.0,0.0,0.0,8830.0,9748.0
0.758,1.894,89.899,5.871,0.0,1.578,38027264.0,382976.0,3240.0,0.0,0.0,0.0,6999.0,7026.0
0.312,1.125,91.625,5.062,0.0,1.875,23506944.0,3520000.0,4320.0,0.0,0.0,0.0,7242.0,7820.0
0.186,1.979,90.971,3.896,0.0,2.968,30248960.0,301056.0,4140.0,0.0,0.0,0.0,9471.0,10707.0
0.684,2.051,90.864,3.853,0.0,2.548,31633408.0,3639296.0,3960.0,0.0,0.0,0.0,10076.0,11059.0
0.248,2.297,91.061,3.724,0.0,2.669,31870976.0,2199552.0,6432.0,0.0,0.0,0.0,10158.0,11274.0
0.188,2.196,89.586,5.960,0.0,2.070,36192256.0,106496.0,5424.0,0.0,0.0,0.0,8615.0,8908.0
0.374,2.118,90.966,4.050,0.0,2.492,32763904.0,1246720.0,5064.0,0.0,0.0,0.0,9262.0,10057.0
0.623,1.930,90.286,4.732,0.0,2.428,33685504.0,2705920.0,6193.0,60.0,16384.0,0.0,9474.0,10277.0
0.497,1.924,90.689,4.407,0.0,2.483,36384768.0,1103360.0,5513.0,2482.0,4096.0,0.0,9734.0,10675.0
0.686,1.746,91.022,4.115,0.0,2.431,28852224.0,9330688.0,3420.0,0.0,0.0,0.0,8940.0,9918.0
0.373,1.739,90.373,5.217,0.0,2.298,43016192.0,1739264.0,3960.0,0.0,151552.0,0.0,8914.0,9601.0
0.314,1.632,91.274,4.143,0.0,2.637,30715904.0,2413568.0,4860.0,0.0,0.0,0.0,9127.0,10107.0
0.575,1.405,87.037,9.259,0.0,1.724,23867392.0,83968.0,6389.0,1315.0,442368.0,0.0,7182.0,7185.0
0.373,1.618,90.541,5.165,0.0,2.302,29315072.0,347648.0,4332.0,0.0,278528.0,0.0,8808.0,9608.0
0.433,1.793,90.353,4.453,0.0,2.968,31703040.0,2637824.0,4704.0,0.0,262144.0,0.0,10181.0,11531.0
0.375,1.126,91.245,6.004,0.0,1.251,16093184.0,3374080.0,5013.0,0.0,184320.0,0.0,5740.0,6176.0
1.062,0.812,87.062,10.125,0.0,0.938,8540160.0,110080.0,5868.0,0.0,618496.0,0.0,4860.0,4941.0
0.251,1.442,92.665,4.702,0.0,0.940,22380544.0,509440.0,4416.0,0.0,0.0,0.0,7286.0,7933.0
0.376,1.631,90.778,5.583,0.0,1.631,27463680.0,497664.0,6845.0,3613.0,0.0,0.0,8453.0,9047.0
0.377,1.381,90.709,6.277,0.0,1.255,23703552.0,8147456.0,4680.0,0.0,200704.0,0.0,7128.0,7455.0
0.373,1.739,91.304,4.348,0.0,2.236,31694848.0,8704.0,4404.0,0.0,45056.0,0.0,9021.0,9870.0
0.312,1.248,91.573,4.994,0.0,1.873,26685440.0,865792.0,3684.0,0.0,0.0,0.0,7189.0,7637.0
0.186,1.676,91.558,4.159,0.0,2.421,27078656.0,352768.0,4689.0,0.0,0.0,0.0,8681.0,9754.0
0.311,1.863,91.118,4.161,0.0,2.547,38121472.0,380928.0,9537.0,60.0,0.0,0.0,9576.0,10562.0
0.691,1.759,90.327,5.214,0.0,2.010,34222080.0,2043392.0,4128.0,0.0,0.0,0.0,8772.0,8837.0
1.064,1.690,88.798,6.884,0.0,1.564,32112640.0,69632.0,3060.0,0.0,73728.0,0.0,7319.0,7551.0
0.249,1.743,91.469,4.110,0.0,2.428,26685440.0,49152.0,4074.0,0.0,0.0,0.0,8665.0,9675.0
0.248,1.737,91.067,4.156,0.0,2.792,28762112.0,372736.0,2160.0,0.0,8192.0,0.0,9168.0,10404.0
0.249,1.803,91.356,4.042,0.0,2.550,28807168.0,122880.0,4044.0,0.0,0.0,0.0,9125.0,10185.0
0.186,1.861,89.640,5.893,0.0,2.419,35680256.0,9424896.0,2616.0,0.0,0.0,0.0,9027.0,9628.0
3.131,2.004,86.475,6.324,0.0,2.066,35004416.0,2191872.0,3642.0,0.0,36864.0,0.0,9570.0,9397.0
0.187,1.496,92.020,4.551,0.0,1.746,23605248.0,612352.0,3780.0,0.0,0.0,0.0,7405.0,8265.0
0.249,1.678,91.548,4.226,0.0,2.300,28749824.0,394752.0,2880.0,0.0,0.0,0.0,8923.0,10035.0
0.376,1.879,90.232,5.197,0.0,2.317,37171200.0,10751488.0,3207.0,0.0,0.0,0.0,9465.0,9690.0
0.310,1.862,90.689,4.593,0.0,2.545,40124416.0,5958656.0,7371.0,0.0,0.0,0.0,9593.0,10363.0
0.249,2.425,90.672,4.042,0.0,2.612,30543872.0,988160.0,17016.0,0.0,0.0,0.0,10845.0,10820.0
1.429,2.404,85.380,8.902,0.0,1.884,23478272.0,317440.0,14952.0,0.0,184320.0,0.0,8304.0,8298.0
0.496,2.232,90.701,3.658,0.0,2.914,34058240.0,464896.0,11712.0,0.0,0.0,0.0,10695.0,11919.0
0.373,1.990,90.423,4.540,0.0,2.674,34672640.0,966656.0,21114.0,2542.0,0.0,0.0,11132.0,11255.0
0.434,1.923,90.881,3.846,0.0,2.916,35274752.0,2798080.0,17874.0,0.0,0.0,0.0,10598.0,11655.0
0.494,2.162,90.550,3.582,0.0,3.212,35184640.0,0.0,18192.0,0.0,0.0,0.0,10873.0,12303.0
0.062,1.124,93.004,4.685,0.0,1.124,41598976.0,29274112.0,4332.0,0.0,4096.0,0.0,4836.0,5210.0
0.252,0.252,98.991,0.441,0.0,0.063,630784.0,726016.0,5045.0,1315.0,4096.0,0.0,1610.0,1716.0
0.0,0.063,99.875,0.063,0.0,0.0,12288.0,0.0,3072.0,0.0,0.0,0.0,997.0,1096.0
0.062,0.062,99.812,0.0,0.0,0.062,0.0,111104.0,16860.0,0.0,0.0,0.0,2154.0,1428.0
0.189,0.377,97.862,1.509,0.0,0.063,2412544.0,30446080.0,15132.0,0.0,0.0,0.0,1645.0,1482.0
0.063,0.063,99.812,0.063,0.0,0.0,36864.0,6542848.0,14751.0,0.0,0.0,0.0,1115.0,1117.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,10752.0,11469.0,0.0,0.0,0.0,1027.0,1020.0
0.379,0.379,98.926,0.190,0.0,0.126,6946816.0,169472.0,6761.0,3613.0,0.0,0.0,2067.0,1663.0
0.0,0.063,99.937,0.0,0.0,0.0,4096.0,0.0,3972.0,0.0,0.0,0.0,981.0,969.0
0.0,0.063,99.937,0.0,0.0,0.0,4096.0,448512.0,4152.0,0.0,0.0,0.0,1187.0,1143.0
0.377,0.251,98.366,1.006,0.0,0.0,4427776.0,17408.0,3780.0,0.0,16384.0,0.0,1828.0,1996.0
0.0,0.0,99.687,0.313,0.0,0.0,2646016.0,274944.0,3420.0,0.0,8192.0,0.0,948.0,989.0
0.0,0.062,99.875,0.0,0.0,0.062,0.0,10752.0,2892.0,0.0,0.0,0.0,714.0,1008.0
0.126,0.126,99.685,0.0,0.0,0.063,73728.0,72704.0,2796.0,0.0,0.0,0.0,944.0,1167.0
0.0,0.062,99.938,0.0,0.0,0.0,0.0,0.0,3906.0,0.0,0.0,0.0,688.0,937.0
0.190,0.379,98.863,0.442,0.0,0.126,57344.0,0.0,14220.0,0.0,57344.0,0.0,2130.0,2460.0
1.078,0.888,91.566,6.088,0.0,0.380,17903616.0,71168.0,14400.0,0.0,499712.0,0.0,3274.0,3563.0
5.593,1.198,86.218,6.858,0.0,0.133,8437760.0,834048.0,14496.0,0.0,376832.0,0.0,3564.0,3679.0
2.378,1.519,93.461,2.444,0.0,0.198,2826240.0,83968.0,15993.0,0.0,761856.0,0.0,3213.0,2406.0
3.281,1.115,94.488,0.919,0.0,0.197,2269184.0,1601024.0,13500.0,0.0,2027520.0,0.0,3228.0,3097.0
3.205,1.046,93.656,2.027,0.0,0.065,1048576.0,8672256.0,15768.0,0.0,1064960.0,0.0,3284.0,3375.0
2.386,0.967,94.455,2.063,0.0,0.129,942080.0,14234112.0,5412.0,0.0,925696.0,0.0,2525.0,2465.0
3.285,1.314,91.721,3.548,0.0,0.131,15593472.0,992256.0,2922.0,0.0,258048.0,0.0,2985.0,2394.0
2.048,1.849,95.641,0.396,0.0,0.066,2228224.0,15860736.0,2880.0,0.0,471040.0,0.0,2703.0,2207.0
4.513,0.719,94.375,0.327,0.0,0.065,397312.0,997376.0,13860.0,0.0,77824.0,0.0,3315.0,2311.0
3.102,1.716,92.343,2.772,0.0,0.066,15925248.0,4647424.0,14220.0,0.0,0.0,0.0,3479.0,2077.0
2.635,0.835,96.401,0.064,0.0,0.064,2359296.0,10754048.0,14376.0,0.0,0.0,0.0,2300.0,1769.0
2.643,0.645,96.389,0.258,0.0,0.064,1830912.0,7768064.0,9138.0,2542.0,57344.0,0.0,2509.0,1990.0
1.704,0.721,96.068,1.376,0.0,0.131,10551296.0,8271872.0,3756.0,0.0,118784.0,0.0,2430.0,1653.0
2.006,1.683,95.534,0.777,0.0,0.0,315392.0,3836928.0,3612.0,0.0,0.0,0.0,3037.0,1442.0
16.347,1.257,79.021,3.309,0.0,0.066,2863104.0,10048512.0,3240.0,0.0,229376.0,0.0,5134.0,2174.0
12.982,0.835,83.997,1.928,0.0,0.257,3665920.0,1092096.0,6059.0,1315.0,1286144.0,0.0,4961.0,3097.0
6.420,2.052,89.543,1.853,0.0,0.132,733184.0,8576512.0,2160.0,0.0,217088.0,0.0,4889.0,3759.0
6.430,3.420,87.962,2.189,0.0,0.0,159744.0,16894976.0,2160.0,0.0,159744.0,0.0,3666.0,1874.0
7.062,2.398,85.143,5.063,0.0,0.333,1495040.0,3935232.0,3060.0,0.0,1298432.0,0.0,5106.0,3407.0
8.629,2.341,86.221,2.542,0.0,0.268,1265664.0,14131200.0,3420.0,0.0,1261568.0,0.0,5124.0,3234.0
8.812,1.149,88.378,1.596,0.0,0.064,4505600.0,5926912.0,13056.0,0.0,57344.0,0.0,5211.0,3334.0
3.065,0.575,95.785,0.511,0.0,0.064,4780032.0,8303616.0,17294.0,3613.0,0.0,0.0,2767.0,2146.0
3.101,0.253,96.392,0.190,0.0,0.063,16384.0,16501760.0,14856.0,0.0,4096.0,0.0,2132.0,1604.0
2.505,0.188,97.182,0.125,0.0,0.0,0.0,1002496.0,15852.0,0.0,0.0,0.0,2846.0,1916.0
2.404,0.633,96.521,0.380,0.0,0.063,335872.0,21065728.0,15162.0,0.0,0.0,0.0,2699.0,2127.0
3.386,0.376,95.172,1.066,0.0,0.0,4718592.0,1047552.0,15081.0,0.0,8192.0,0.0,2799.0,2638.0
2.117,1.283,96.408,0.128,0.0,0.064,8192.0,19019776.0,9591.0,60.0,8192.0,0.0,2370.0,2030.0
3.783,0.441,95.145,0.504,0.0,0.126,2428928.0,6438400.0,7731.0,0.0,4096.0,0.0,2818.0,2058.0
5.273,0.445,93.774,0.508,0.0,0.0,2793472.0,11961344.0,5283.0,0.0,4096.0,0.0,3031.0,2117.0
1.155,0.192,98.589,0.0,0.0,0.064,0.0,1023488.0,20058.0,0.0,0.0,0.0,2868.0,1705.0
2.447,0.322,97.102,0.064,0.0,0.064,0.0,7993856.0,17187.0,0.0,0.0,0.0,2398.0,1742.0
1.872,0.334,97.393,0.401,0.0,0.0,24576.0,17152000.0,14580.0,0.0,24576.0,0.0,2359.0,1657.0
1.360,0.259,97.409,0.907,0.0,0.065,4096.0,1003008.0,5940.0,0.0,4096.0,0.0,1650.0,1534.0
0.775,0.581,97.934,0.646,0.0,0.065,5926912.0,5548544.0,3960.0,0.0,8192.0,0.0,1894.0,1902.0
0.583,0.453,98.770,0.129,0.0,0.065,843776.0,2445312.0,4680.0,0.0,4096.0,0.0,1385.0,1524.0
0.514,0.321,98.522,0.578,0.0,0.064,5070848.0,6600192.0,5367.0,0.0,16384.0,0.0,1444.0,1540.0
1.993,0.797,94.884,2.126,0.0,0.199,8151040.0,13526528.0,9087.0,0.0,16384.0,0.0,2172.0,2112.0
1.384,3.599,90.657,4.221,0.0,0.138,3366912.0,8353792.0,4692.0,0.0,16384.0,10518528.0,6481.0,1784.0
3.136,9.551,86.386,0.784,0.0,0.143,385024.0,15076864.0,5232.0,0.0,16384.0,7020544.0,9196.0,1690.0
1.538,3.217,94.196,0.909,0.0,0.140,258048.0,34082304.0,6045.0,0.0,36864.0,26619904.0,14579.0,2175.0
0.655,0.393,98.952,0.0,0.0,0.0,0.0,1028096.0,5907.0,0.0,0.0,0.0,2027.0,1286.0
1.342,0.470,98.054,0.0,0.0,0.134,4194304.0,17934336.0,21489.0,2542.0,0.0,0.0,3631.0,2093.0
2.581,0.258,97.032,0.065,0.0,0.065,122880.0,1000448.0,15405.0,0.0,0.0,0.0,2615.0,1626.0
1.096,0.387,98.517,0.0,0.0,0.0,0.0,0.0,15120.0,0.0,0.0,0.0,2186.0,1616.0
1.088,0.192,98.401,0.320,0.0,0.0,32768.0,7732736.0,15576.0,0.0,32768.0,0.0,2657.0,1652.0
1.420,0.516,97.870,0.129,0.0,0.065,16384.0,1153024.0,17150.0,1315.0,16384.0,0.0,2551.0,1884.0
0.829,1.520,93.642,3.939,0.0,0.069,2011136.0,13578240.0,15810.0,0.0,8192.0,0.0,4467.0,1548.0
3.412,0.627,95.474,0.418,0.0,0.070,1441792.0,9007104.0,11154.0,0.0,0.0,0.0,3335.0,1731.0
2.560,1.209,96.159,0.0,0.0,0.071,0.0,1029632.0,9618.0,0.0,0.0,0.0,3722.0,1879.0
4.189,1.064,93.617,1.064,0.0,0.066,733184.0,7452672.0,8790.0,0.0,16384.0,0.0,3380.0,1645.0
1.961,0.719,92.876,4.314,0.0,0.131,5697536.0,16285184.0,15969.0,0.0,106496.0,0.0,4155.0,2505.0
8.190,1.376,77.288,12.939,0.0,0.206,5771264.0,99328.0,24140.0,3613.0,2367488.0,0.0,5065.0,3663.0
2.296,0.702,87.436,9.247,0.0,0.319,14925824.0,9534464.0,17358.0,0.0,8298496.0,0.0,3809.0,3579.0
1.071,0.630,91.688,6.423,0.0,0.189,10272768.0,4402176.0,10878.0,0.0,3235840.0,0.0,2817.0,2466.0
2.173,0.958,90.735,5.815,0.0,0.319,26587136.0,17750016.0,9663.0,0.0,4132864.0,0.0,3354.0,2999.0
1.280,0.768,88.164,9.405,0.0,0.384,12693504.0,4526080.0,6312.0,0.0,6557696.0,0.0,3194.0,2902.0
2.683,1.341,82.964,12.810,0.0,0.201,8257536.0,14663680.0,4860.0,0.0,319488.0,0.0,3232.0,2878.0
1.073,2.504,87.339,8.727,0.0,0.358,18034688.0,21712896.0,3000.0,0.0,241664.0,33583104.0,5294.0,2517.0
0.282,3.037,81.638,14.619,0.0,0.424,1511424.0,44029952.0,6168.0,0.0,892928.0,21434368.0,5769.0,1579.0
0.966,0.709,92.461,5.735,0.0,0.129,2031616.0,10511872.0,4860.0,0.0,450560.0,0.0,2475.0,2396.0
1.585,0.698,82.752,14.838,0.0,0.127,7950336.0,10624512.0,4416.0,0.0,4378624.0,0.0,2472.0,2356.0
1.525,0.635,91.995,5.781,0.0,0.064,4972544.0,7002624.0,6351.0,0.0,679936.0,0.0,2305.0,2295.0
3.298,1.055,88.193,7.322,0.0,0.132,6070272.0,16016896.0,17046.0,0.0,2215936.0,0.0,4044.0,4369.0
1.659,0.893,80.728,16.465,0.0,0.255,24215552.0,1082368.0,14400.0,0.0,3571712.0,0.0,3410.0,2824.0
1.968,0.889,87.619,9.206,0.0,0.317,10989568.0,10563584.0,17100.0,0.0,3055616.0,0.0,3165.0,2768.0
1.287,1.430,91.065,6.076,0.0,0.143,7700480.0,33763840.0,14409.0,0.0,540672.0,19533824.0,8437.0,1841.0
1.482,1.905,78.970,17.361,0.0,0.282,6856704.0,39288320.0,15300.0,0.0,16384.0,56295424.0,11920.0,1766.0
5.187,0.657,82.797,11.228,0.0,0.131,11321344.0,23041024.0,16020.0,0.0,106496.0,0.0,3398.0,2052.0
4.289,1.280,87.068,7.106,0.0,0.256,2592768.0,25457664.0,10761.0,0.0,819200.0,0.0,4750.0,4381.0
3.606,2.635,82.871,10.610,0.0,0.277,7024640.0,1132544.0,6852.0,0.0,2285568.0,0.0,6513.0,4414.0
5.363,1.700,90.255,2.354,0.0,0.327,1916928.0,1307136.0,5352.0,0.0,1314816.0,0.0,7054.0,7342.0
3.925,1.796,90.752,3.260,0.0,0.266,7684096.0,10715136.0,11958.0,2542.0,237568.0,0.0,7038.0,5795.0
6.373,2.102,86.576,4.610,0.0,0.339,7737344.0,16016384.0,12840.0,0.0,331776.0,0.0,6703.0,5461.0
6.358,2.441,88.182,2.569,0.0,0.450,2826240.0,1641984.0,16380.0,0.0,323584.0,0.0,9206.0,9303.0
7.741,2.475,86.675,2.919,0.0,0.190,3751936.0,21145600.0,9720.0,0.0,8192.0,0.0,5931.0,4567.0
6.208,1.414,89.551,2.643,0.0,0.184,9457664.0,17065472.0,7913.0,1315.0,0.0,0.0,5202.0,4046.0
8.895,1.887,83.221,5.795,0.0,0.202,13086720.0,13293056.0,5229.0,0.0,73728.0,0.0,6268.0,4954.0
3.385,1.172,92.318,2.995,0.0,0.130,4612096.0,28532736.0,5412.0,0.0,57344.0,0.0,3357.0,3232.0
4.532,2.047,91.813,1.462,0.0,0.146,4317184.0,8181760.0,5496.0,0.0,16384.0,0.0,4285.0,2596.0
3.391,1.804,93.362,1.443,0.0,0.0,65536.0,6021120.0,10272.0,0.0,0.0,0.0,3809.0,3269.0
6.478,1.761,89.560,2.075,0.0,0.126,1605632.0,29550080.0,7206.0,0.0,49152.0,0.0,5926.0,5751.0
6.093,1.696,90.013,2.136,0.0,0.063,3809280.0,22033408.0,9275.0,3613.0,0.0,0.0,4996.0,4830.0
7.601,1.822,87.940,2.575,0.0,0.063,3366912.0,26757632.0,6666.0,0.0,8192.0,0.0,5377.0,4312.0
6.085,0.753,88.394,4.768,0.0,0.0,65536.0,22125568.0,9378.0,0.0,0.0,0.0,3761.0,3001.0
3.418,1.456,90.063,4.937,0.0,0.127,1740800.0,20080128.0,10848.0,0.0,0.0,0.0,3434.0,3042.0
1.065,0.251,98.308,0.376,0.0,0.0,2146304.0,1006592.0,16032.0,0.0,49152.0,0.0,2302.0,1890.0
1.259,0.378,97.105,1.133,0.0,0.126,1425408.0,11302400.0,13692.0,60.0,0.0,0.0,2439.0,2062.0
0.637,0.573,95.478,3.185,0.0,0.127,770048.0,25327104.0,12168.0,0.0,16384.0,0.0,1975.0,1974.0
1.011,0.569,96.083,2.211,0.0,0.126,10563584.0,1068544.0,14997.0,0.0,49152.0,0.0,2663.0,2640.0
1.200,0.253,98.231,0.253,0.0,0.063,1196032.0,2371072.0,10260.0,0.0,0.0,0.0,1464.0,1423.0
1.556,0.584,96.952,0.778,0.0,0.130,2093056.0,24553984.0,6480.0,0.0,0.0,0.0,2380.0,1878.0
2.163,0.382,96.374,0.954,0.0,0.127,843776.0,8861696.0,6936.0,0.0,0.0,0.0,1933.0,1725.0
0.378,0.189,99.244,0.126,0.0,0.063,8192.0,1069568.0,7296.0,0.0,8192.0,0.0,1280.0,1456.0
0.502,0.377,98.180,0.816,0.0,0.126,7331840.0,96768.0,9858.0,0.0,16384.0,0.0,1971.0,1963.0
0.0,0.063,99.875,0.063,0.0,0.0,0.0,462848.0,13839.0,0.0,0.0,0.0,1240.0,1349.0
0.0,0.251,99.687,0.063,0.0,0.0,118784.0,14293504.0,17202.0,6985.0,0.0,0.0,1216.0,1228.0
0.063,0.188,98.623,1.064,0.0,0.063,7811072.0,7734272.0,6300.0,0.0,0.0,0.0,1459.0,1374.0
0.192,0.192,99.231,0.256,0.0,0.128,16384.0,375296.0,11240.0,91341.0,0.0,0.0,1039.0,1216.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,45056.0,5547.0,0.0,0.0,0.0,757.0,983.0
0.189,0.441,98.992,0.378,0.0,0.0,2433024.0,144896.0,9531.0,0.0,0.0,0.0,1698.0,1655.0
0.0,0.062,99.938,0.0,0.0,0.0,0.0,11776.0,5100.0,60.0,0.0,0.0,873.0,1009.0
0.0,0.063,99.875,0.0,0.0,0.063,0.0,0.0,6397.0,1271.0,0.0,0.0,888.0,1072.0
0.063,0.063,99.812,0.0,0.0,0.063,0.0,473600.0,6119.0,1271.0,0.0,0.0,823.0,982.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3696.0,0.0,0.0,0.0,707.0,934.0
0.0,0.062,99.938,0.0,0.0,0.0,0.0,0.0,4869.0,0.0,0.0,0.0,707.0,926.0
0.0,0.188,99.687,0.063,0.0,0.063,0.0,69632.0,6953.0,1255.0,0.0,0.0,1076.0,1300.0
0.063,0.126,99.560,0.251,0.0,0.0,1421312.0,5632.0,8820.0,0.0,0.0,0.0,1148.0,1399.0
0.0,0.062,99.938,0.0,0.0,0.0,0.0,101376.0,12600.0,0.0,0.0,0.0,1016.0,1153.0
0.0,0.189,99.623,0.189,0.0,0.0,192512.0,9728.0,14187.0,0.0,0.0,0.0,1233.0,1410.0
0.0,0.062,99.439,0.437,0.0,0.062,1843200.0,35840.0,24503.0,4741.0,40960.0,0.0,1461.0,1400.0
0.063,0.0,99.812,0.125,0.0,0.0,24576.0,0.0,20817.0,4087.0,24576.0,0.0,1220.0,1244.0
0.188,0.314,99.247,0.125,0.0,0.125,2748416.0,379392.0,12785.0,3613.0,8192.0,0.0,1461.0,1579.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,126464.0,8241.0,0.0,0.0,0.0,879.0,1048.0
0.063,0.251,99.561,0.063,0.0,0.063,4096.0,9728.0,6480.0,0.0,4096.0,0.0,1360.0,1741.0
0.0,0.125,99.688,0.125,0.0,0.062,3985408.0,10240.0,7740.0,0.0,0.0,0.0,1024.0,1173.0
